outer_fold,selector,classifier,feature_count,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,training_seconds,inference_seconds,milliseconds_per_record,serialized_model_bytes,record_type,class_name,class_precision,class_recall,class_f1,class_support
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Fingerprinting,0.20454545454545456,0.28125,0.23684210526315788,160.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3888.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Password,0.4839797639123103,0.17959949937421776,0.2619808306709265,1598.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Port_Scanning,0.7352806937471474,0.999379652605459,0.8472258743097555,1612.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Ransomware,0.8390928725701944,0.44450800915331806,0.581151832460733,1748.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,SQL_injection,0.5266752027315408,0.7478787878787879,0.6180816428750313,1650.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Uploading,0.560613810741688,0.6670724284844796,0.6092273485269595,1643.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Vulnerability_scanner,0.8512756689483509,0.8486352357320099,0.8499534016775395,1612.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,XSS,0.6781789638932496,0.5369794903666874,0.5993756503642039,1609.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,0.5947129548530934,0.5293347026830847,0.5585107719027361,0.5552879896192724,0.5601885164616439,3.8142622279992793,0.02131118899978901,0.0008484429094589144,7588.0,aggregate,,,,,
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Backdoor,0.0,0.0,0.0,1631.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,DDoS_HTTP,0.3117338003502627,0.5266272189349113,0.39163916391639164,1690.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,DDoS_ICMP,0.9412269412269412,0.9733806566104702,0.9570338058887677,2254.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,DDoS_TCP,0.6948555320648344,0.6015863331299572,0.644865925441465,1639.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,DDoS_UDP,0.7788892721628148,0.9732758620689655,0.8652998658746888,2320.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Fingerprinting,0.055415617128463476,0.1375,0.07899461400359066,160.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Normal,0.580699457639798,0.7986111111111112,0.6724417975094747,3888.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Password,0.4806378132118451,0.1320400500625782,0.20716740304369172,1598.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Port_Scanning,0.8026172300981461,0.913151364764268,0.8543238537434706,1612.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Ransomware,0.772877618522602,0.4010297482837529,0.5280602636534839,1748.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,SQL_injection,0.32451323015476785,0.3939393939393939,0.35587188612099646,1650.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Uploading,0.3675373134328358,0.1199026171637249,0.18081688848095456,1643.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Vulnerability_scanner,0.6182478438492964,0.8449131513647643,0.7140235910878113,1612.0
1,Stable_Minority_Only,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,XSS,0.46772366930917325,0.5133623368551895,0.48948148148148146,1609.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,0.7970777928178995,0.7358919098495711,0.7903445847460236,0.7437370063900026,0.7800168940202701,5.38526430300044,0.033487229000456864,0.0013331964726672851,9222.0,aggregate,,,,,
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,Backdoor,0.9481382978723404,0.874310239117106,0.9097288676236045,1631.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,DDoS_HTTP,0.6516129032258065,0.7769230769230769,0.7087719298245613,1690.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,DDoS_ICMP,0.9463229078613694,0.9933451641526175,0.9692640692640693,2254.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,DDoS_TCP,0.795003203074952,0.7571690054911532,0.775625,1639.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,DDoS_UDP,0.9977538185085355,0.9573275862068965,0.9771227452705674,2320.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,Fingerprinting,0.13875598086124402,0.18125,0.15718157181571815,160.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,MITM,1.0,0.984375,0.9921259842519685,64.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3888.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,Password,0.48632218844984804,0.2002503128911139,0.28368794326241137,1598.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,Port_Scanning,0.7402168788307402,0.9739454094292804,0.8411465309402624,1612.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,Ransomware,0.8533042846768337,0.6721967963386728,0.7520000000000001,1748.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,SQL_injection,0.5290822921154674,0.7442424242424243,0.6184840090657264,1650.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,Uploading,0.5543933054393305,0.6451612903225806,0.5963431786216595,1643.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,Vulnerability_scanner,0.8496894409937888,0.8486352357320099,0.8491620111731844,1612.0
1,CS_SHAP_Union,Linear_Logistic_SGD_Scaled,18,,,,,,,,,,per_class,XSS,0.6837606837606838,0.5469235550031075,0.6077348066298343,1609.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,0.7451628314356239,0.6863746665179933,0.7375164090962613,0.7114366505580031,0.7245606250999223,5.64107503500054,0.039455189000364044,0.0015707934150953119,9834.0,aggregate,,,,,
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Backdoor,0.5929133858267717,0.9233599019006744,0.7221289858547111,1631.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,DDoS_HTTP,0.7842822774659182,0.578698224852071,0.6659856996935648,1690.0
