outer_fold,inner_fold,method,feature,importance,rank,minority_classes
2,4,Natural_Global,dst_port,0.9808170795440674,1,mitm
2,4,Natural_Global,duration,0.6940919756889343,5,mitm
2,4,Natural_Global,http_method,0.0006212397129274905,27,mitm
2,4,Natural_Global,http_orig_mime_types,0.0,34,mitm
2,4,Natural_Global,http_request_body_len,5.1212141443102155e-06,33,mitm
2,4,Natural_Global,http_resp_mime_types,0.00010154776828130707,30,mitm
2,4,Natural_Global,http_response_body_len,0.0010767936473712325,24,mitm
2,4,Natural_Global,http_status_code,0.004433089401572943,21,mitm
2,4,Natural_Global,http_trans_depth,5.885892824153416e-05,31,mitm
2,4,Natural_Global,http_version,0.0008129136404022574,26,mitm
2,4,Natural_Global,missed_bytes,0.005723326466977596,20,mitm
2,4,Natural_Global,proto,0.29043054580688477,8,mitm
2,4,Natural_Global,service,0.23664914071559906,10,mitm
2,4,Natural_Global,src_bytes,0.42139875888824463,6,mitm
2,4,Natural_Global,src_ip_bytes,0.7532665729522705,3,mitm
2,4,Natural_Global,src_pkts,0.2660951614379883,9,mitm
2,4,Natural_Global,src_port,0.6946377754211426,4,mitm
2,4,Natural_Global,ssl_cipher,0.0008448217995464802,25,mitm
2,4,Natural_Global,ssl_established,1.3066810424788855e-05,32,mitm
2,4,Natural_Global,ssl_resumed,0.00020625632896553725,28,mitm
2,4,Natural_Global,ssl_version,0.004198587033897638,22,mitm
2,4,Natural_Global,weird_name,0.0014469671295955777,23,mitm
2,4,Natural_Global,weird_notice,0.00019125646213069558,29,mitm
2,4,Class_Balanced,conn_state,1.394514799118042,1,mitm
2,4,Class_Balanced,dns_AA,0.019966568797826767,18,mitm
2,4,Class_Balanced,dns_RA,0.10681387037038803,15,mitm
2,4,Class_Balanced,dns_RD,0.12984175980091095,13,mitm
2,4,Class_Balanced,dns_qclass,0.010181702673435211,21,mitm
2,4,Class_Balanced,dns_qtype,0.0527539923787117,17,mitm
2,4,Class_Balanced,dns_rcode,0.07644052058458328,16,mitm
2,4,Class_Balanced,dns_rejected,0.1150389015674591,14,mitm
2,4,Class_Balanced,dst_bytes,0.29655224084854126,10,mitm
2,4,Class_Balanced,dst_ip_bytes,0.44759511947631836,7,mitm
2,4,Class_Balanced,dst_pkts,0.25646331906318665,12,mitm
2,4,Class_Balanced,dst_port,0.9309094548225403,4,mitm
2,4,Class_Balanced,duration,0.7925660610198975,5,mitm
2,4,Class_Balanced,http_method,0.0006901409942656755,26,mitm
2,4,Class_Balanced,http_orig_mime_types,0.0,34,mitm
2,4,Class_Balanced,http_request_body_len,1.7380070858052932e-05,33,mitm
2,4,Class_Balanced,http_resp_mime_types,0.0002591337834019214,29,mitm
2,4,Class_Balanced,http_response_body_len,0.0013602962717413902,24,mitm
2,4,Class_Balanced,http_status_code,0.004255818668752909,22,mitm
2,4,Class_Balanced,http_trans_depth,0.00010903476504608989,30,mitm
2,4,Class_Balanced,http_version,0.001089627156034112,25,mitm
2,4,Class_Balanced,missed_bytes,0.014630342833697796,19,mitm
2,4,Class_Balanced,proto,0.30348122119903564,9,mitm
2,4,Class_Balanced,service,0.30800867080688477,8,mitm
2,4,Class_Balanced,src_bytes,0.5841466188430786,6,mitm
2,4,Class_Balanced,src_ip_bytes,1.1720912456512451,2,mitm
2,4,Class_Balanced,src_pkts,0.26592135429382324,11,mitm
2,4,Class_Balanced,src_port,1.1106147766113281,3,mitm
2,4,Class_Balanced,ssl_cipher,0.002438037423416972,23,mitm
2,4,Class_Balanced,ssl_established,2.3723539925413206e-05,32,mitm
2,4,Class_Balanced,ssl_resumed,0.0005093908403068781,27,mitm
2,4,Class_Balanced,ssl_version,0.013470341451466084,20,mitm
2,4,Class_Balanced,weird_name,0.00042061181738972664,28,mitm
2,4,Class_Balanced,weird_notice,6.027352355886251e-05,31,mitm
2,4,Minority_Diagnostic,conn_state,0.40434494614601135,6,mitm
2,4,Minority_Diagnostic,dns_AA,0.01571543514728546,19,mitm
2,4,Minority_Diagnostic,dns_RA,0.25585314631462097,11,mitm
2,4,Minority_Diagnostic,dns_RD,0.7823171615600586,3,mitm
2,4,Minority_Diagnostic,dns_qclass,0.005694875493645668,21,mitm
2,4,Minority_Diagnostic,dns_qtype,0.020760197192430496,17,mitm
2,4,Minority_Diagnostic,dns_rcode,0.010606891475617886,20,mitm
2,4,Minority_Diagnostic,dns_rejected,0.07001108676195145,16,mitm
2,4,Minority_Diagnostic,dst_bytes,0.2993510663509369,9,mitm
2,4,Minority_Diagnostic,dst_ip_bytes,1.288425326347351,1,mitm
2,4,Minority_Diagnostic,dst_pkts,0.2503647804260254,12,mitm
2,4,Minority_Diagnostic,dst_port,0.24442672729492188,13,mitm
2,4,Minority_Diagnostic,duration,0.6324633359909058,4,mitm
2,4,Minority_Diagnostic,http_method,0.0,24,mitm
2,4,Minority_Diagnostic,http_orig_mime_types,0.0,24,mitm
2,4,Minority_Diagnostic,http_request_body_len,0.0,24,mitm
2,4,Minority_Diagnostic,http_resp_mime_types,0.0,24,mitm
2,4,Minority_Diagnostic,http_response_body_len,0.0,24,mitm
2,4,Minority_Diagnostic,http_status_code,0.0,24,mitm
2,4,Minority_Diagnostic,http_trans_depth,0.0,24,mitm
2,4,Minority_Diagnostic,http_version,0.0,24,mitm
2,4,Minority_Diagnostic,missed_bytes,0.10504767298698425,15,mitm
2,4,Minority_Diagnostic,proto,0.2878035306930542,10,mitm
2,4,Minority_Diagnostic,service,1.008112907409668,2,mitm
2,4,Minority_Diagnostic,src_bytes,0.36195042729377747,7,mitm
2,4,Minority_Diagnostic,src_ip_bytes,0.1982528120279312,14,mitm
2,4,Minority_Diagnostic,src_pkts,0.46999678015708923,5,mitm
2,4,Minority_Diagnostic,src_port,0.337076336145401,8,mitm
2,4,Minority_Diagnostic,ssl_cipher,0.004739317111670971,22,mitm
2,4,Minority_Diagnostic,ssl_established,0.0,24,mitm
2,4,Minority_Diagnostic,ssl_resumed,0.0004814823332708329,23,mitm
2,4,Minority_Diagnostic,ssl_version,0.018180932849645615,18,mitm
2,4,Minority_Diagnostic,weird_name,0.0,24,mitm
2,4,Minority_Diagnostic,weird_notice,0.0,24,mitm
2,5,Natural_Global,conn_state,0.9231380820274353,2,mitm
2,5,Natural_Global,dns_AA,0.02532796561717987,18,mitm
2,5,Natural_Global,dns_RA,0.08803344517946243,13,mitm
2,5,Natural_Global,dns_RD,0.05299645662307739,15,mitm
2,5,Natural_Global,dns_qclass,0.011049766093492508,19,mitm
2,5,Natural_Global,dns_qtype,0.04110707342624664,16,mitm
2,5,Natural_Global,dns_rcode,0.030757321044802666,17,mitm
2,5,Natural_Global,dns_rejected,0.07013791799545288,14,mitm
2,5,Natural_Global,dst_bytes,0.18906651437282562,11,mitm
2,5,Natural_Global,dst_ip_bytes,0.3647572100162506,7,mitm
2,5,Natural_Global,dst_pkts,0.1454298049211502,12,mitm
2,5,Natural_Global,dst_port,0.9852636456489563,1,mitm
2,5,Natural_Global,duration,0.6797630190849304,4,mitm
2,5,Natural_Global,http_method,0.0012385525042191148,23,mitm
2,5,Natural_Global,http_orig_mime_types,9.66800939750101e-07,33,mitm
2,5,Natural_Global,http_request_body_len,6.5461458689242136e-06,32,mitm
2,5,Natural_Global,http_resp_mime_types,0.00016779318684712052,30,mitm
2,5,Natural_Global,http_response_body_len,0.0011114677181467414,25,mitm
2,5,Natural_Global,http_status_code,0.0033566097263246775,22,mitm
2,5,Natural_Global,http_trans_depth,0.0002630456001497805,29,mitm
2,5,Natural_Global,http_version,0.0008958258549682796,27,mitm
2,5,Natural_Global,missed_bytes,0.006610794924199581,20,mitm
2,5,Natural_Global,proto,0.26859840750694275,8,mitm
2,5,Natural_Global,service,0.23261797428131104,10,mitm
2,5,Natural_Global,src_bytes,0.45015090703964233,6,mitm
2,5,Natural_Global,src_ip_bytes,0.73185133934021,3,mitm
2,5,Natural_Global,src_pkts,0.2389724999666214,9,mitm
2,5,Natural_Global,src_port,0.6582368016242981,5,mitm
2,5,Natural_Global,ssl_cipher,0.0010980141814798117,26,mitm
2,5,Natural_Global,ssl_established,0.0,34,mitm
2,5,Natural_Global,ssl_resumed,0.0001046346515067853,31,mitm
2,5,Natural_Global,ssl_version,0.004575504455715418,21,mitm
2,5,Natural_Global,weird_name,0.0012027401244267821,24,mitm
2,5,Natural_Global,weird_notice,0.0002826469426508993,28,mitm
2,5,Class_Balanced,conn_state,1.4666104316711426,1,mitm
2,5,Class_Balanced,dns_AA,0.021797895431518555,18,mitm
2,5,Class_Balanced,dns_RA,0.20268461108207703,13,mitm
2,5,Class_Balanced,dns_RD,0.050577469170093536,16,mitm
2,5,Class_Balanced,dns_qclass,0.008849363774061203,20,mitm
2,5,Class_Balanced,dns_qtype,0.04359468072652817,17,mitm
2,5,Class_Balanced,dns_rcode,0.05326717346906662,15,mitm
2,5,Class_Balanced,dns_rejected,0.07722330093383789,14,mitm
2,5,Class_Balanced,dst_bytes,0.3346661329269409,8,mitm
2,5,Class_Balanced,dst_ip_bytes,0.39341282844543457,7,mitm
2,5,Class_Balanced,dst_pkts,0.22477233409881592,12,mitm
2,5,Class_Balanced,dst_port,0.9293214082717896,4,mitm
2,5,Class_Balanced,duration,0.754172682762146,5,mitm
2,5,Class_Balanced,http_method,0.0007711474318057299,25,mitm
2,5,Class_Balanced,http_orig_mime_types,3.2908781122387154e-06,33,mitm
2,5,Class_Balanced,http_request_body_len,2.480811599525623e-05,32,mitm
2,5,Class_Balanced,http_resp_mime_types,7.232822827063501e-05,31,mitm
2,5,Class_Balanced,http_response_body_len,0.0005778578924946487,27,mitm
2,5,Class_Balanced,http_status_code,0.0014030135935172439,23,mitm
2,5,Class_Balanced,http_trans_depth,0.00015001250721979886,29,mitm
2,5,Class_Balanced,http_version,0.00040871158125810325,28,mitm
2,5,Class_Balanced,missed_bytes,0.016976818442344666,19,mitm
2,5,Class_Balanced,proto,0.30275827646255493,10,mitm
2,5,Class_Balanced,service,0.3261148929595947,9,mitm
2,5,Class_Balanced,src_bytes,0.639432430267334,6,mitm
2,5,Class_Balanced,src_ip_bytes,1.1554272174835205,2,mitm
2,5,Class_Balanced,src_pkts,0.2520516514778137,11,mitm
2,5,Class_Balanced,src_port,1.0209217071533203,3,mitm
2,5,Class_Balanced,ssl_cipher,0.0009223638917319477,24,mitm
2,5,Class_Balanced,ssl_established,0.0,34,mitm
2,5,Class_Balanced,ssl_resumed,7.399036985589191e-05,30,mitm
2,5,Class_Balanced,ssl_version,0.0034372794907540083,21,mitm
2,5,Class_Balanced,weird_name,0.002256933366879821,22,mitm
2,5,Class_Balanced,weird_notice,0.0006223864038474858,26,mitm
2,5,Minority_Diagnostic,conn_state,0.5018782615661621,6,mitm
2,5,Minority_Diagnostic,dns_AA,0.008627597242593765,20,mitm
2,5,Minority_Diagnostic,dns_RA,1.0631657838821411,2,mitm
2,5,Minority_Diagnostic,dns_RD,0.05032442510128021,16,mitm
2,5,Minority_Diagnostic,dns_qclass,0.011973065324127674,19,mitm
2,5,Minority_Diagnostic,dns_qtype,0.014823033474385738,17,mitm
2,5,Minority_Diagnostic,dns_rcode,0.005094791762530804,21,mitm
2,5,Minority_Diagnostic,dns_rejected,0.05586175620555878,15,mitm
2,5,Minority_Diagnostic,dst_bytes,0.325419545173645,8,mitm
2,5,Minority_Diagnostic,dst_ip_bytes,0.8953345417976379,3,mitm
2,5,Minority_Diagnostic,dst_pkts,0.25965994596481323,11,mitm
2,5,Minority_Diagnostic,dst_port,0.2895349860191345,10,mitm
2,5,Minority_Diagnostic,duration,0.5526177883148193,5,mitm
2,5,Minority_Diagnostic,http_method,0.0,23,mitm
2,5,Minority_Diagnostic,http_orig_mime_types,0.0,23,mitm
2,5,Minority_Diagnostic,http_request_body_len,0.0,23,mitm
2,5,Minority_Diagnostic,http_resp_mime_types,0.0,23,mitm
2,5,Minority_Diagnostic,http_response_body_len,0.0,23,mitm
2,5,Minority_Diagnostic,http_status_code,0.0,23,mitm
2,5,Minority_Diagnostic,http_trans_depth,0.0,23,mitm
2,5,Minority_Diagnostic,http_version,0.0,23,mitm
2,5,Minority_Diagnostic,missed_bytes,0.13335061073303223,14,mitm
2,5,Minority_Diagnostic,proto,0.2168882042169571,12,mitm
2,5,Minority_Diagnostic,service,1.1775422096252441,1,mitm
2,5,Minority_Diagnostic,src_bytes,0.41554585099220276,7,mitm
2,5,Minority_Diagnostic,src_ip_bytes,0.15371543169021606,13,mitm
2,5,Minority_Diagnostic,src_pkts,0.6232152581214905,4,mitm
2,5,Minority_Diagnostic,src_port,0.32423990964889526,9,mitm
2,5,Minority_Diagnostic,ssl_cipher,0.004084672313183546,22,mitm
2,5,Minority_Diagnostic,ssl_established,0.0,23,mitm
2,5,Minority_Diagnostic,ssl_resumed,0.0,23,mitm
2,5,Minority_Diagnostic,ssl_version,0.013192233629524708,18,mitm
2,5,Minority_Diagnostic,weird_name,0.0,23,mitm
2,5,Minority_Diagnostic,weird_notice,0.0,23,mitm
3,1,Natural_Global,conn_state,0.8919036984443665,2,mitm
3,1,Natural_Global,dns_AA,0.026334386318922043,18,mitm
3,1,Natural_Global,dns_RA,0.09147630631923676,13,mitm
3,1,Natural_Global,dns_RD,0.0561523474752903,15,mitm
3,1,Natural_Global,dns_qclass,0.007417171262204647,19,mitm
3,1,Natural_Global,dns_qtype,0.031596697866916656,16,mitm
3,1,Natural_Global,dns_rcode,0.030933862552046776,17,mitm
3,1,Natural_Global,dns_rejected,0.08530846983194351,14,mitm
3,1,Natural_Global,dst_bytes,0.18696455657482147,11,mitm
3,1,Natural_Global,dst_ip_bytes,0.36207929253578186,7,mitm
3,1,Natural_Global,dst_pkts,0.17654357850551605,12,mitm
3,1,Natural_Global,dst_port,1.0693812370300293,1,mitm
3,1,Natural_Global,duration,0.6385847330093384,5,mitm
3,1,Natural_Global,http_method,0.0009923495817929506,26,mitm
3,1,Natural_Global,http_orig_mime_types,2.976897576445481e-06,33,mitm
3,1,Natural_Global,http_request_body_len,1.6086994946817867e-05,32,mitm
3,1,Natural_Global,http_resp_mime_types,0.0001258761330973357,30,mitm
3,1,Natural_Global,http_response_body_len,0.0013279583072289824,24,mitm
3,1,Natural_Global,http_status_code,0.00323276175186038,22,mitm
3,1,Natural_Global,http_trans_depth,0.0002280814660480246,29,mitm
3,1,Natural_Global,http_version,0.0014657010324299335,23,mitm
3,1,Natural_Global,missed_bytes,0.0052704038098454475,20,mitm
3,1,Natural_Global,proto,0.2801712155342102,8,mitm
3,1,Natural_Global,service,0.2286653369665146,10,mitm
3,1,Natural_Global,src_bytes,0.48163822293281555,6,mitm
3,1,Natural_Global,src_ip_bytes,0.6840737462043762,4,mitm
3,1,Natural_Global,src_pkts,0.24007944762706757,9,mitm
3,1,Natural_Global,src_port,0.6841372847557068,3,mitm
3,1,Natural_Global,ssl_cipher,0.0005782209918834269,27,mitm
3,1,Natural_Global,ssl_established,0.0,34,mitm
3,1,Natural_Global,ssl_resumed,5.686268559657037e-05,31,mitm
3,1,Natural_Global,ssl_version,0.004355433862656355,21,mitm
3,1,Natural_Global,weird_name,0.0010839109309017658,25,mitm
3,1,Natural_Global,weird_notice,0.00023219030117616057,28,mitm
3,1,Class_Balanced,conn_state,1.5129129886627197,1,mitm
3,1,Class_Balanced,dns_AA,0.0222238190472126,18,mitm
3,1,Class_Balanced,dns_RA,0.21725833415985107,13,mitm
3,1,Class_Balanced,dns_RD,0.059538234025239944,16,mitm
3,1,Class_Balanced,dns_qclass,0.006249844096601009,21,mitm
3,1,Class_Balanced,dns_qtype,0.050108712166547775,17,mitm
3,1,Class_Balanced,dns_rcode,0.08440467715263367,15,mitm
3,1,Class_Balanced,dns_rejected,0.10828031599521637,14,mitm
3,1,Class_Balanced,dst_bytes,0.2851821780204773,9,mitm
3,1,Class_Balanced,dst_ip_bytes,0.43667808175086975,7,mitm
3,1,Class_Balanced,dst_pkts,0.2504183351993561,11,mitm
3,1,Class_Balanced,dst_port,1.0232728719711304,4,mitm
3,1,Class_Balanced,duration,0.7034467458724976,5,mitm
3,1,Class_Balanced,http_method,0.0005328325205482543,26,mitm
3,1,Class_Balanced,http_orig_mime_types,1.3048384062130935e-05,33,mitm
3,1,Class_Balanced,http_request_body_len,5.537721517612226e-05,32,mitm
3,1,Class_Balanced,http_resp_mime_types,0.00023077304649632424,29,mitm
3,1,Class_Balanced,http_response_body_len,0.0013506454415619373,24,mitm
3,1,Class_Balanced,http_status_code,0.001494040247052908,22,mitm
3,1,Class_Balanced,http_trans_depth,0.00014711482799611986,30,mitm
3,1,Class_Balanced,http_version,0.0004891479620710015,27,mitm
3,1,Class_Balanced,missed_bytes,0.007922636345028877,20,mitm
3,1,Class_Balanced,proto,0.3208402097225189,8,mitm
3,1,Class_Balanced,service,0.2737102806568146,10,mitm
3,1,Class_Balanced,src_bytes,0.5886032581329346,6,mitm
3,1,Class_Balanced,src_ip_bytes,1.082680106163025,2,mitm
3,1,Class_Balanced,src_pkts,0.2447686642408371,12,mitm
3,1,Class_Balanced,src_port,1.0317670106887817,3,mitm
3,1,Class_Balanced,ssl_cipher,0.0014661526074633002,23,mitm
3,1,Class_Balanced,ssl_established,0.0,34,mitm
3,1,Class_Balanced,ssl_resumed,0.0001172854972537607,31,mitm
3,1,Class_Balanced,ssl_version,0.010041247121989727,19,mitm
3,1,Class_Balanced,weird_name,0.0010742547456175089,25,mitm
3,1,Class_Balanced,weird_notice,0.00025498936884105206,28,mitm
3,1,Minority_Diagnostic,conn_state,0.27609220147132874,11,mitm
3,1,Minority_Diagnostic,dns_AA,0.01323949545621872,20,mitm
3,1,Minority_Diagnostic,dns_RA,1.334257960319519,1,mitm
3,1,Minority_Diagnostic,dns_RD,0.09059759229421616,14,mitm
3,1,Minority_Diagnostic,dns_qclass,0.014130204916000366,19,mitm
3,1,Minority_Diagnostic,dns_qtype,0.025532888248562813,17,mitm
3,1,Minority_Diagnostic,dns_rcode,0.0026034065522253513,21,mitm
3,1,Minority_Diagnostic,dns_rejected,0.08040930330753326,15,mitm
3,1,Minority_Diagnostic,dst_bytes,0.29602909088134766,9,mitm
3,1,Minority_Diagnostic,dst_ip_bytes,1.054935336112976,2,mitm
3,1,Minority_Diagnostic,dst_pkts,0.4769168496131897,6,mitm
3,1,Minority_Diagnostic,dst_port,0.2473244071006775,13,mitm
3,1,Minority_Diagnostic,duration,0.5167374610900879,5,mitm
3,1,Minority_Diagnostic,http_method,0.0,23,mitm
3,1,Minority_Diagnostic,http_orig_mime_types,0.0,23,mitm
3,1,Minority_Diagnostic,http_request_body_len,0.0,23,mitm
3,1,Minority_Diagnostic,http_resp_mime_types,0.0,23,mitm
3,1,Minority_Diagnostic,http_response_body_len,0.0,23,mitm
3,1,Minority_Diagnostic,http_status_code,0.0,23,mitm
3,1,Minority_Diagnostic,http_trans_depth,0.0,23,mitm
3,1,Minority_Diagnostic,http_version,0.0,23,mitm
3,1,Minority_Diagnostic,missed_bytes,0.04816479608416557,16,mitm
3,1,Minority_Diagnostic,proto,0.2552627623081207,12,mitm
3,1,Minority_Diagnostic,service,0.5664479732513428,4,mitm
3,1,Minority_Diagnostic,src_bytes,0.41630640625953674,7,mitm
3,1,Minority_Diagnostic,src_ip_bytes,0.28154003620147705,10,mitm
3,1,Minority_Diagnostic,src_pkts,0.6874156594276428,3,mitm
3,1,Minority_Diagnostic,src_port,0.35969945788383484,8,mitm
3,1,Minority_Diagnostic,ssl_cipher,0.001265706610865891,22,mitm
3,1,Minority_Diagnostic,ssl_established,0.0,23,mitm
3,1,Minority_Diagnostic,ssl_resumed,0.0,23,mitm
3,1,Minority_Diagnostic,ssl_version,0.01453186385333538,18,mitm
3,1,Minority_Diagnostic,weird_name,0.0,23,mitm
3,1,Minority_Diagnostic,weird_notice,0.0,23,mitm
3,2,Natural_Global,conn_state,0.8918429017066956,2,mitm
3,2,Natural_Global,dns_AA,0.02587079256772995,18,mitm
3,2,Natural_Global,dns_RA,0.0997394546866417,13,mitm
3,2,Natural_Global,dns_RD,0.057380180805921555,15,mitm
3,2,Natural_Global,dns_qclass,0.008503736928105354,19,mitm
3,2,Natural_Global,dns_qtype,0.038038220256567,16,mitm
3,2,Natural_Global,dns_rcode,0.03541818633675575,17,mitm
3,2,Natural_Global,dns_rejected,0.08227336406707764,14,mitm
3,2,Natural_Global,dst_bytes,0.194400817155838,11,mitm
3,2,Natural_Global,dst_ip_bytes,0.40909436345100403,7,mitm
3,2,Natural_Global,dst_pkts,0.14312253892421722,12,mitm
3,2,Natural_Global,dst_port,1.0221022367477417,1,mitm
3,2,Natural_Global,duration,0.6814314723014832,5,mitm
3,2,Natural_Global,http_method,0.001302418764680624,23,mitm
3,2,Natural_Global,http_orig_mime_types,7.177864517871058e-06,33,mitm
3,2,Natural_Global,http_request_body_len,3.469642251729965e-05,32,mitm
3,2,Natural_Global,http_resp_mime_types,0.0002739134361036122,29,mitm
3,2,Natural_Global,http_response_body_len,0.000669709057547152,27,mitm
3,2,Natural_Global,http_status_code,0.004237391985952854,21,mitm
3,2,Natural_Global,http_trans_depth,0.00018423116125632077,30,mitm
3,2,Natural_Global,http_version,0.0008160019642673433,25,mitm
3,2,Natural_Global,missed_bytes,0.006608359050005674,20,mitm
3,2,Natural_Global,proto,0.28228163719177246,8,mitm
3,2,Natural_Global,service,0.22690823674201965,10,mitm
3,2,Natural_Global,src_bytes,0.449657678604126,6,mitm
3,2,Natural_Global,src_ip_bytes,0.716478168964386,3,mitm
3,2,Natural_Global,src_pkts,0.24428141117095947,9,mitm
3,2,Natural_Global,src_port,0.685921311378479,4,mitm
3,2,Natural_Global,ssl_cipher,0.0008911874028854072,24,mitm
3,2,Natural_Global,ssl_established,0.0,34,mitm
3,2,Natural_Global,ssl_resumed,6.734022463206202e-05,31,mitm
3,2,Natural_Global,ssl_version,0.0038272421807050705,22,mitm
3,2,Natural_Global,weird_name,0.0007233743672259152,26,mitm
3,2,Natural_Global,weird_notice,0.0003286173741798848,28,mitm
3,2,Class_Balanced,conn_state,1.5011417865753174,1,mitm
3,2,Class_Balanced,dns_AA,0.020593933761119843,18,mitm
3,2,Class_Balanced,dns_RA,0.22200027108192444,12,mitm
3,2,Class_Balanced,dns_RD,0.0559217669069767,16,mitm
3,2,Class_Balanced,dns_qclass,0.00636164378374815,20,mitm
3,2,Class_Balanced,dns_qtype,0.05383634567260742,17,mitm
3,2,Class_Balanced,dns_rcode,0.07040633261203766,15,mitm
3,2,Class_Balanced,dns_rejected,0.09598273783922195,14,mitm
3,2,Class_Balanced,dst_bytes,0.28269678354263306,10,mitm
3,2,Class_Balanced,dst_ip_bytes,0.48449283838272095,7,mitm
3,2,Class_Balanced,dst_pkts,0.18762809038162231,13,mitm
3,2,Class_Balanced,dst_port,1.025885820388794,4,mitm
3,2,Class_Balanced,duration,0.7142226696014404,5,mitm
3,2,Class_Balanced,http_method,0.0007821490871720016,25,mitm
3,2,Class_Balanced,http_orig_mime_types,3.2091193133965135e-05,32,mitm
3,2,Class_Balanced,http_request_body_len,0.00011293344141449779,31,mitm
3,2,Class_Balanced,http_resp_mime_types,0.00021871841454412788,30,mitm
3,2,Class_Balanced,http_response_body_len,0.000567796581890434,26,mitm
3,2,Class_Balanced,http_status_code,0.002020452404394746,22,mitm
3,2,Class_Balanced,http_trans_depth,0.00021945108892396092,29,mitm
3,2,Class_Balanced,http_version,0.0003271385794505477,28,mitm
3,2,Class_Balanced,missed_bytes,0.005901975091546774,21,mitm
3,2,Class_Balanced,proto,0.3172801434993744,8,mitm
3,2,Class_Balanced,service,0.2918432354927063,9,mitm
3,2,Class_Balanced,src_bytes,0.5708039999008179,6,mitm
3,2,Class_Balanced,src_ip_bytes,1.083579659461975,3,mitm
3,2,Class_Balanced,src_pkts,0.24620553851127625,11,mitm
3,2,Class_Balanced,src_port,1.1546647548675537,2,mitm
3,2,Class_Balanced,ssl_cipher,0.0004377791774459183,27,mitm
3,2,Class_Balanced,ssl_established,0.0,34,mitm
3,2,Class_Balanced,ssl_resumed,2.9744192943326198e-05,33,mitm
3,2,Class_Balanced,ssl_version,0.01165249664336443,19,mitm
3,2,Class_Balanced,weird_name,0.0013704628217965364,23,mitm
3,2,Class_Balanced,weird_notice,0.0009809881448745728,24,mitm
3,2,Minority_Diagnostic,conn_state,0.40882593393325806,6,mitm
3,2,Minority_Diagnostic,dns_AA,0.005878475960344076,21,mitm
3,2,Minority_Diagnostic,dns_RA,1.426964521408081,1,mitm
3,2,Minority_Diagnostic,dns_RD,0.048579782247543335,16,mitm
3,2,Minority_Diagnostic,dns_qclass,0.007663032505661249,19,mitm
3,2,Minority_Diagnostic,dns_qtype,0.03401454910635948,17,mitm
3,2,Minority_Diagnostic,dns_rcode,0.006080857012420893,20,mitm
3,2,Minority_Diagnostic,dns_rejected,0.07718728482723236,15,mitm
3,2,Minority_Diagnostic,dst_bytes,0.351822167634964,8,mitm
3,2,Minority_Diagnostic,dst_ip_bytes,0.9526041150093079,3,mitm
3,2,Minority_Diagnostic,dst_pkts,0.19348059594631195,12,mitm
3,2,Minority_Diagnostic,dst_port,0.15657171607017517,13,mitm
3,2,Minority_Diagnostic,duration,0.5050321221351624,5,mitm
3,2,Minority_Diagnostic,http_method,0.0,22,mitm
3,2,Minority_Diagnostic,http_orig_mime_types,0.0,22,mitm
3,2,Minority_Diagnostic,http_request_body_len,0.0,22,mitm
3,2,Minority_Diagnostic,http_resp_mime_types,0.0,22,mitm
3,2,Minority_Diagnostic,http_response_body_len,0.0,22,mitm
3,2,Minority_Diagnostic,http_status_code,0.0,22,mitm
3,2,Minority_Diagnostic,http_trans_depth,0.0,22,mitm
3,2,Minority_Diagnostic,http_version,0.0,22,mitm
3,2,Minority_Diagnostic,missed_bytes,0.020459914579987526,18,mitm
3,2,Minority_Diagnostic,proto,0.3322179615497589,10,mitm
3,2,Minority_Diagnostic,service,0.9722869396209717,2,mitm
3,2,Minority_Diagnostic,src_bytes,0.34749752283096313,9,mitm
3,2,Minority_Diagnostic,src_ip_bytes,0.19382086396217346,11,mitm
3,2,Minority_Diagnostic,src_pkts,0.60515296459198,4,mitm
3,2,Minority_Diagnostic,src_port,0.3671039044857025,7,mitm
3,2,Minority_Diagnostic,ssl_cipher,0.0,22,mitm
3,2,Minority_Diagnostic,ssl_established,0.0,22,mitm
3,2,Minority_Diagnostic,ssl_resumed,0.0,22,mitm
3,2,Minority_Diagnostic,ssl_version,0.09661119431257248,14,mitm
3,2,Minority_Diagnostic,weird_name,0.0,22,mitm
3,2,Minority_Diagnostic,weird_notice,0.0,22,mitm
3,3,Natural_Global,conn_state,0.9587570428848267,2,mitm
3,3,Natural_Global,dns_AA,0.029188688844442368,18,mitm
3,3,Natural_Global,dns_RA,0.10811027884483337,13,mitm
3,3,Natural_Global,dns_RD,0.05669824779033661,15,mitm
3,3,Natural_Global,dns_qclass,0.009201918728649616,19,mitm
3,3,Natural_Global,dns_qtype,0.04246954247355461,16,mitm
3,3,Natural_Global,dns_rcode,0.03122626803815365,17,mitm
3,3,Natural_Global,dns_rejected,0.08141356706619263,14,mitm
3,3,Natural_Global,dst_bytes,0.19002974033355713,11,mitm
3,3,Natural_Global,dst_ip_bytes,0.387736976146698,7,mitm
3,3,Natural_Global,dst_pkts,0.14831934869289398,12,mitm
3,3,Natural_Global,dst_port,0.9817056655883789,1,mitm
3,3,Natural_Global,duration,0.7142444849014282,3,mitm
3,3,Natural_Global,http_method,3.505563654471189e-05,31,mitm
3,3,Natural_Global,http_orig_mime_types,0.0,33,mitm
3,3,Natural_Global,http_request_body_len,4.895891834166832e-06,32,mitm
3,3,Natural_Global,http_resp_mime_types,9.849558409769088e-05,30,mitm
3,3,Natural_Global,http_response_body_len,0.000194469845155254,26,mitm
