method,feature,importance,rank,outer_fold,inner_fold
Minority_Diagnostic,icmp.checksum,0.5798863,4,2,3
Minority_Diagnostic,icmp.seq_le,0.44348064,5,2,3
Minority_Diagnostic,icmp.transmit_timestamp,0.09522413,11,2,3
Minority_Diagnostic,mqtt.conack.flags,0.0030198104,23,2,3
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,25,2,3
Minority_Diagnostic,mqtt.conflags,0.0,25,2,3
Minority_Diagnostic,mqtt.hdrflags,0.0,25,2,3
Minority_Diagnostic,mqtt.len,0.0,25,2,3
Minority_Diagnostic,mqtt.msgtype,0.0,25,2,3
Minority_Diagnostic,mqtt.proto_len,0.0,25,2,3
Minority_Diagnostic,mqtt.protoname,0.0,25,2,3
Minority_Diagnostic,mqtt.topic,0.0,25,2,3
Minority_Diagnostic,mqtt.topic_len,0.0,25,2,3
Minority_Diagnostic,mqtt.ver,0.0,25,2,3
Minority_Diagnostic,tcp.ack,0.017939879,18,2,3
Minority_Diagnostic,tcp.ack_raw,0.02582256,15,2,3
Minority_Diagnostic,tcp.checksum,0.03725921,14,2,3
Minority_Diagnostic,tcp.connection.fin,0.0,25,2,3
Minority_Diagnostic,tcp.connection.rst,0.02116486,17,2,3
Minority_Diagnostic,tcp.connection.syn,0.013690791,20,2,3
Minority_Diagnostic,tcp.connection.synack,0.0,25,2,3
Minority_Diagnostic,tcp.dstport,0.68408024,3,2,3
Minority_Diagnostic,tcp.flags,0.3071035,8,2,3
Minority_Diagnostic,tcp.flags.ack,0.0,25,2,3
Minority_Diagnostic,tcp.len,3.671322,1,2,3
Minority_Diagnostic,tcp.seq,0.008065399,21,2,3
Minority_Diagnostic,tcp.srcport,1.4233882,2,2,3
Minority_Diagnostic,udp.port,0.3271216,7,2,3
Minority_Diagnostic,udp.stream,0.024545243,16,2,3
Minority_Diagnostic,udp.time_delta,0.2048252,10,2,3
Natural_Global,arp.hw.size,0.0063077332,26,2,4
Natural_Global,arp.opcode,0.037311476,20,2,4
Natural_Global,dns.qry.name,0.03902055,19,2,4
Natural_Global,dns.qry.name.len,0.0,31,2,4
Natural_Global,dns.qry.qu,0.0,31,2,4
Natural_Global,dns.retransmission,0.0,31,2,4
Natural_Global,dns.retransmit_request,0.0,31,2,4
Natural_Global,http.content_length,0.01378315,21,2,4
Natural_Global,http.referer,1.1257383,1,2,4
Natural_Global,http.request.method,0.7536887,3,2,4
Natural_Global,http.request.version,0.5276173,5,2,4
Natural_Global,http.response,0.00089236046,28,2,4
Natural_Global,icmp.checksum,0.3520768,8,2,4
Natural_Global,icmp.seq_le,0.18044078,10,2,4
Natural_Global,icmp.transmit_timestamp,0.00054526137,29,2,4
Natural_Global,mqtt.conack.flags,0.41087234,7,2,4
Natural_Global,mqtt.conflag.cleansess,0.0,31,2,4
Natural_Global,mqtt.conflags,0.0,31,2,4
Natural_Global,mqtt.hdrflags,0.0,31,2,4
Natural_Global,mqtt.len,0.0,31,2,4
Natural_Global,mqtt.msgtype,0.0,31,2,4
Natural_Global,mqtt.proto_len,0.0,31,2,4
Natural_Global,mqtt.protoname,0.102810524,15,2,4
Natural_Global,mqtt.topic,0.00768552,24,2,4
Natural_Global,mqtt.topic_len,0.0,31,2,4
Natural_Global,mqtt.ver,0.0,31,2,4
Natural_Global,tcp.ack,0.48637903,6,2,4
Natural_Global,tcp.ack_raw,0.14809792,11,2,4
Natural_Global,tcp.checksum,0.108127385,14,2,4
Natural_Global,tcp.connection.fin,0.010577336,23,2,4
Natural_Global,tcp.connection.rst,0.05690946,17,2,4
Natural_Global,tcp.connection.syn,0.051585335,18,2,4
Natural_Global,tcp.connection.synack,0.010973109,22,2,4
Natural_Global,tcp.dstport,0.62012935,4,2,4
Natural_Global,tcp.flags,0.09582325,16,2,4
Natural_Global,tcp.flags.ack,0.0072027515,25,2,4
Natural_Global,tcp.len,0.13869394,12,2,4
Natural_Global,tcp.seq,0.13664022,13,2,4
Natural_Global,tcp.srcport,0.87117594,2,2,4
Natural_Global,udp.port,0.00045299286,30,2,4
Natural_Global,udp.stream,0.33595583,9,2,4
Natural_Global,udp.time_delta,0.0010797173,27,2,4
Class_Balanced,arp.hw.size,0.0041173687,29,2,4
Class_Balanced,arp.opcode,0.024372209,23,2,4
Class_Balanced,dns.qry.name,0.0656664,19,2,4
Class_Balanced,dns.qry.name.len,0.0,31,2,4
Class_Balanced,dns.qry.qu,0.0,31,2,4
Class_Balanced,dns.retransmission,0.0,31,2,4
Class_Balanced,dns.retransmit_request,0.0,31,2,4
Class_Balanced,http.content_length,0.044577762,21,2,4
Class_Balanced,http.referer,0.7233175,4,2,4
Class_Balanced,http.request.method,0.4229328,7,2,4
Class_Balanced,http.request.version,0.28516173,10,2,4
Class_Balanced,http.response,0.0012039349,30,2,4
Class_Balanced,icmp.checksum,0.28133017,11,2,4
Class_Balanced,icmp.seq_le,0.35289758,9,2,4
Class_Balanced,icmp.transmit_timestamp,0.007965302,28,2,4
Class_Balanced,mqtt.conack.flags,0.41911104,8,2,4
Class_Balanced,mqtt.conflag.cleansess,0.0,31,2,4
Class_Balanced,mqtt.conflags,0.0,31,2,4
Class_Balanced,mqtt.hdrflags,0.0,31,2,4
Class_Balanced,mqtt.len,0.0,31,2,4
Class_Balanced,mqtt.msgtype,0.0,31,2,4
Class_Balanced,mqtt.proto_len,0.0,31,2,4
Class_Balanced,mqtt.protoname,0.088751905,18,2,4
Class_Balanced,mqtt.topic,0.009324735,27,2,4
Class_Balanced,mqtt.topic_len,0.0,31,2,4
Class_Balanced,mqtt.ver,0.0,31,2,4
Class_Balanced,tcp.ack,0.7780518,3,2,4
Class_Balanced,tcp.ack_raw,0.21040568,13,2,4
Class_Balanced,tcp.checksum,0.1096541,17,2,4
Class_Balanced,tcp.connection.fin,0.023193805,24,2,4
Class_Balanced,tcp.connection.rst,0.12935965,15,2,4
Class_Balanced,tcp.connection.syn,0.11482973,16,2,4
Class_Balanced,tcp.connection.synack,0.016872337,25,2,4
Class_Balanced,tcp.dstport,0.9235821,1,2,4
Class_Balanced,tcp.flags,0.14190227,14,2,4
Class_Balanced,tcp.flags.ack,0.010437683,26,2,4
Class_Balanced,tcp.len,0.67018646,5,2,4
Class_Balanced,tcp.seq,0.2769167,12,2,4
Class_Balanced,tcp.srcport,0.8305651,2,2,4
Class_Balanced,udp.port,0.05121537,20,2,4
Class_Balanced,udp.stream,0.48977652,6,2,4
Class_Balanced,udp.time_delta,0.032934107,22,2,4
Minority_Diagnostic,arp.hw.size,0.0048594787,21,2,4
Minority_Diagnostic,arp.opcode,0.021752102,14,2,4
Minority_Diagnostic,dns.qry.name,0.002220085,22,2,4
Minority_Diagnostic,dns.qry.name.len,0.0,25,2,4
Minority_Diagnostic,dns.qry.qu,0.0,25,2,4
Minority_Diagnostic,dns.retransmission,0.0,25,2,4
Minority_Diagnostic,dns.retransmit_request,0.0,25,2,4
Minority_Diagnostic,http.content_length,0.0,25,2,4
Minority_Diagnostic,http.referer,0.009703606,20,2,4
Minority_Diagnostic,http.request.method,0.20662975,9,2,4
Minority_Diagnostic,http.request.version,0.39175284,6,2,4
Minority_Diagnostic,http.response,0.0,25,2,4
Minority_Diagnostic,icmp.checksum,0.5333231,4,2,4
Minority_Diagnostic,icmp.seq_le,0.43615758,5,2,4
Minority_Diagnostic,icmp.transmit_timestamp,0.05933415,11,2,4
Minority_Diagnostic,mqtt.conack.flags,0.0013790319,23,2,4
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,25,2,4
Minority_Diagnostic,mqtt.conflags,0.0,25,2,4
Minority_Diagnostic,mqtt.hdrflags,0.0,25,2,4
Minority_Diagnostic,mqtt.len,0.0,25,2,4
Minority_Diagnostic,mqtt.msgtype,0.0,25,2,4
Minority_Diagnostic,mqtt.proto_len,0.0,25,2,4
Minority_Diagnostic,mqtt.protoname,5.24783e-05,24,2,4
Minority_Diagnostic,mqtt.topic,0.0,25,2,4
Minority_Diagnostic,mqtt.topic_len,0.0,25,2,4
Minority_Diagnostic,mqtt.ver,0.0,25,2,4
Minority_Diagnostic,tcp.ack,0.021699341,15,2,4
Minority_Diagnostic,tcp.ack_raw,0.045958493,12,2,4
Minority_Diagnostic,tcp.checksum,0.021299478,16,2,4
Minority_Diagnostic,tcp.connection.fin,0.0,25,2,4
Minority_Diagnostic,tcp.connection.rst,0.015805256,18,2,4
Minority_Diagnostic,tcp.connection.syn,0.019175787,17,2,4
Minority_Diagnostic,tcp.connection.synack,0.0,25,2,4
Minority_Diagnostic,tcp.dstport,0.8137141,3,2,4
Minority_Diagnostic,tcp.flags,0.06277921,10,2,4
Minority_Diagnostic,tcp.flags.ack,0.0,25,2,4
Minority_Diagnostic,tcp.len,3.5526772,1,2,4
Minority_Diagnostic,tcp.seq,0.009956041,19,2,4
Minority_Diagnostic,tcp.srcport,1.5339612,2,2,4
Minority_Diagnostic,udp.port,0.38400346,7,2,4
Minority_Diagnostic,udp.stream,0.027164407,13,2,4
Minority_Diagnostic,udp.time_delta,0.24684547,8,2,4
Natural_Global,arp.hw.size,0.0068142535,25,2,5
Natural_Global,arp.opcode,0.03748621,19,2,5
Natural_Global,dns.qry.name,0.02582589,20,2,5
Natural_Global,dns.qry.name.len,0.00011527707,31,2,5
Natural_Global,dns.qry.qu,0.0,32,2,5
Natural_Global,dns.retransmission,0.0,32,2,5
Natural_Global,dns.retransmit_request,0.0,32,2,5
Natural_Global,http.content_length,0.016171757,22,2,5
Natural_Global,http.referer,1.1361638,1,2,5
Natural_Global,http.request.method,0.69746,3,2,5
Natural_Global,http.request.version,0.60181075,4,2,5
Natural_Global,http.response,0.0012809907,28,2,5
Natural_Global,icmp.checksum,0.3389481,8,2,5
Natural_Global,icmp.seq_le,0.21619841,10,2,5
Natural_Global,icmp.transmit_timestamp,0.00046062202,30,2,5
Natural_Global,mqtt.conack.flags,0.42086795,7,2,5
Natural_Global,mqtt.conflag.cleansess,0.0,32,2,5
Natural_Global,mqtt.conflags,0.0,32,2,5
Natural_Global,mqtt.hdrflags,0.0,32,2,5
Natural_Global,mqtt.len,0.0,32,2,5
Natural_Global,mqtt.msgtype,0.0,32,2,5
Natural_Global,mqtt.proto_len,0.0,32,2,5
Natural_Global,mqtt.protoname,0.073027104,16,2,5
Natural_Global,mqtt.topic,0.018193796,21,2,5
Natural_Global,mqtt.topic_len,0.0,32,2,5
Natural_Global,mqtt.ver,0.0,32,2,5
Natural_Global,tcp.ack,0.46572343,6,2,5
Natural_Global,tcp.ack_raw,0.13622224,13,2,5
Natural_Global,tcp.checksum,0.120669596,15,2,5
Natural_Global,tcp.connection.fin,0.010025788,23,2,5
Natural_Global,tcp.connection.rst,0.051917378,18,2,5
Natural_Global,tcp.connection.syn,0.053975932,17,2,5
Natural_Global,tcp.connection.synack,0.008791419,24,2,5
Natural_Global,tcp.dstport,0.5594838,5,2,5
Natural_Global,tcp.flags,0.19705497,11,2,5
Natural_Global,tcp.flags.ack,0.0038248356,26,2,5
Natural_Global,tcp.len,0.12889256,14,2,5
Natural_Global,tcp.seq,0.13952279,12,2,5
Natural_Global,tcp.srcport,0.90517306,2,2,5
Natural_Global,udp.port,0.0006979374,29,2,5
Natural_Global,udp.stream,0.28355733,9,2,5
Natural_Global,udp.time_delta,0.0018126759,27,2,5
Class_Balanced,arp.hw.size,0.004393297,29,2,5
Class_Balanced,arp.opcode,0.024763392,22,2,5
Class_Balanced,dns.qry.name,0.053649537,20,2,5
Class_Balanced,dns.qry.name.len,0.002248789,30,2,5
Class_Balanced,dns.qry.qu,0.0,32,2,5
Class_Balanced,dns.retransmission,0.0,32,2,5
Class_Balanced,dns.retransmit_request,0.0,32,2,5
Class_Balanced,http.content_length,0.048767015,21,2,5
Class_Balanced,http.referer,0.7454807,4,2,5
Class_Balanced,http.request.method,0.38180625,8,2,5
Class_Balanced,http.request.version,0.33862358,10,2,5
Class_Balanced,http.response,0.0008173405,31,2,5
Class_Balanced,icmp.checksum,0.28884876,11,2,5
Class_Balanced,icmp.seq_le,0.35918224,9,2,5
Class_Balanced,icmp.transmit_timestamp,0.011489144,27,2,5
Class_Balanced,mqtt.conack.flags,0.42649704,6,2,5
Class_Balanced,mqtt.conflag.cleansess,0.0,32,2,5
Class_Balanced,mqtt.conflags,0.0,32,2,5
Class_Balanced,mqtt.hdrflags,0.0,32,2,5
Class_Balanced,mqtt.len,0.0,32,2,5
Class_Balanced,mqtt.msgtype,0.0,32,2,5
Class_Balanced,mqtt.proto_len,0.0,32,2,5
Class_Balanced,mqtt.protoname,0.06616329,18,2,5
Class_Balanced,mqtt.topic,0.022424236,25,2,5
Class_Balanced,mqtt.topic_len,0.0,32,2,5
Class_Balanced,mqtt.ver,0.0,32,2,5
Class_Balanced,tcp.ack,0.82559544,3,2,5
Class_Balanced,tcp.ack_raw,0.196066,14,2,5
Class_Balanced,tcp.checksum,0.12344715,15,2,5
Class_Balanced,tcp.connection.fin,0.023725389,24,2,5
Class_Balanced,tcp.connection.rst,0.10621367,16,2,5
Class_Balanced,tcp.connection.syn,0.09698474,17,2,5
Class_Balanced,tcp.connection.synack,0.013428925,26,2,5
Class_Balanced,tcp.dstport,0.8737622,1,2,5
Class_Balanced,tcp.flags,0.24760407,13,2,5
Class_Balanced,tcp.flags.ack,0.004958845,28,2,5
Class_Balanced,tcp.len,0.62654525,5,2,5
Class_Balanced,tcp.seq,0.26410887,12,2,5
Class_Balanced,tcp.srcport,0.86230594,2,2,5
Class_Balanced,udp.port,0.024717188,23,2,5
Class_Balanced,udp.stream,0.4203731,7,2,5
Class_Balanced,udp.time_delta,0.06401646,19,2,5
Minority_Diagnostic,arp.hw.size,0.0046235174,22,2,5
Minority_Diagnostic,arp.opcode,0.027796378,14,2,5
Minority_Diagnostic,dns.qry.name,0.0014208764,24,2,5
Minority_Diagnostic,dns.qry.name.len,0.016865917,17,2,5
Minority_Diagnostic,dns.qry.qu,0.0,25,2,5
Minority_Diagnostic,dns.retransmission,0.0,25,2,5
Minority_Diagnostic,dns.retransmit_request,0.0,25,2,5
Minority_Diagnostic,http.content_length,0.0,25,2,5
Minority_Diagnostic,http.referer,0.0136922905,18,2,5
Minority_Diagnostic,http.request.method,0.2687737,9,2,5
Minority_Diagnostic,http.request.version,0.5064572,5,2,5
Minority_Diagnostic,http.response,0.0,25,2,5
Minority_Diagnostic,icmp.checksum,0.61610264,3,2,5
Minority_Diagnostic,icmp.seq_le,0.47349957,7,2,5
Minority_Diagnostic,icmp.transmit_timestamp,0.08562993,11,2,5
Minority_Diagnostic,mqtt.conack.flags,0.004656899,21,2,5
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,25,2,5
Minority_Diagnostic,mqtt.conflags,0.0,25,2,5
Minority_Diagnostic,mqtt.hdrflags,0.0,25,2,5
Minority_Diagnostic,mqtt.len,0.0,25,2,5
Minority_Diagnostic,mqtt.msgtype,0.0,25,2,5
Minority_Diagnostic,mqtt.proto_len,0.0,25,2,5
Minority_Diagnostic,mqtt.protoname,0.0,25,2,5
Minority_Diagnostic,mqtt.topic,0.0,25,2,5
Minority_Diagnostic,mqtt.topic_len,0.0,25,2,5
Minority_Diagnostic,mqtt.ver,0.0,25,2,5
Minority_Diagnostic,tcp.ack,0.041088484,12,2,5
Minority_Diagnostic,tcp.ack_raw,0.026472539,16,2,5
Minority_Diagnostic,tcp.checksum,0.027292317,15,2,5
Minority_Diagnostic,tcp.connection.fin,0.0,25,2,5
Minority_Diagnostic,tcp.connection.rst,0.013548358,19,2,5
Minority_Diagnostic,tcp.connection.syn,0.03919351,13,2,5
Minority_Diagnostic,tcp.connection.synack,0.0,25,2,5
Minority_Diagnostic,tcp.dstport,0.56315255,4,2,5
Minority_Diagnostic,tcp.flags,0.29884657,8,2,5
Minority_Diagnostic,tcp.flags.ack,0.0,25,2,5
Minority_Diagnostic,tcp.len,3.1684928,1,2,5
Minority_Diagnostic,tcp.seq,0.004171895,23,2,5
Minority_Diagnostic,tcp.srcport,1.5828946,2,2,5
Minority_Diagnostic,udp.port,0.18512999,10,2,5
Minority_Diagnostic,udp.stream,0.009737482,20,2,5
Minority_Diagnostic,udp.time_delta,0.48012346,6,2,5
Natural_Global,arp.hw.size,0.008430184,25,3,1
Natural_Global,arp.opcode,0.04214091,19,3,1
Natural_Global,dns.qry.name,0.02245569,20,3,1
Natural_Global,dns.qry.name.len,0.0,31,3,1
Natural_Global,dns.qry.qu,0.0,31,3,1
Natural_Global,dns.retransmission,0.0,31,3,1
Natural_Global,dns.retransmit_request,0.0,31,3,1
Natural_Global,http.content_length,0.01623572,22,3,1
Natural_Global,http.referer,1.1151547,1,3,1
Natural_Global,http.request.method,0.77019185,3,3,1
Natural_Global,http.request.version,0.53825945,5,3,1
Natural_Global,http.response,0.0006757086,28,3,1
Natural_Global,icmp.checksum,0.40605906,8,3,1
Natural_Global,icmp.seq_le,0.2007962,10,3,1
Natural_Global,icmp.transmit_timestamp,0.00037991686,30,3,1
Natural_Global,mqtt.conack.flags,0.43063536,7,3,1
Natural_Global,mqtt.conflag.cleansess,0.0,31,3,1
Natural_Global,mqtt.conflags,0.0,31,3,1
Natural_Global,mqtt.hdrflags,0.0,31,3,1
Natural_Global,mqtt.len,0.0,31,3,1
Natural_Global,mqtt.msgtype,0.0,31,3,1
Natural_Global,mqtt.proto_len,0.0,31,3,1
Natural_Global,mqtt.protoname,0.066127546,16,3,1
Natural_Global,mqtt.topic,0.020624315,21,3,1
Natural_Global,mqtt.topic_len,0.0,31,3,1
Natural_Global,mqtt.ver,0.0,31,3,1
Natural_Global,tcp.ack,0.4865106,6,3,1
Natural_Global,tcp.ack_raw,0.14176509,13,3,1
Natural_Global,tcp.checksum,0.093755774,15,3,1
Natural_Global,tcp.connection.fin,0.011318088,23,3,1
Natural_Global,tcp.connection.rst,0.058889177,17,3,1
Natural_Global,tcp.connection.syn,0.04944253,18,3,1
Natural_Global,tcp.connection.synack,0.009097006,24,3,1
Natural_Global,tcp.dstport,0.54809546,4,3,1
Natural_Global,tcp.flags,0.17088349,11,3,1
Natural_Global,tcp.flags.ack,0.0050127287,26,3,1
Natural_Global,tcp.len,0.12941083,14,3,1
Natural_Global,tcp.seq,0.15520495,12,3,1
Natural_Global,tcp.srcport,0.87111664,2,3,1
Natural_Global,udp.port,0.0020653757,27,3,1
Natural_Global,udp.stream,0.29638585,9,3,1
Natural_Global,udp.time_delta,0.0005469652,29,3,1
Class_Balanced,arp.hw.size,0.0047593648,29,3,1
Class_Balanced,arp.opcode,0.025256792,23,3,1
Class_Balanced,dns.qry.name,0.043930534,21,3,1
Class_Balanced,dns.qry.name.len,0.0,31,3,1
Class_Balanced,dns.qry.qu,0.0,31,3,1
Class_Balanced,dns.retransmission,0.0,31,3,1
Class_Balanced,dns.retransmit_request,0.0,31,3,1
Class_Balanced,http.content_length,0.053189438,20,3,1
Class_Balanced,http.referer,0.72620237,4,3,1
Class_Balanced,http.request.method,0.43971893,6,3,1
Class_Balanced,http.request.version,0.27295807,12,3,1
Class_Balanced,http.response,0.0011098805,30,3,1
Class_Balanced,icmp.checksum,0.27732933,11,3,1
Class_Balanced,icmp.seq_le,0.36472663,9,3,1
Class_Balanced,icmp.transmit_timestamp,0.0086280005,27,3,1
Class_Balanced,mqtt.conack.flags,0.4348072,7,3,1
Class_Balanced,mqtt.conflag.cleansess,0.0,31,3,1
Class_Balanced,mqtt.conflags,0.0,31,3,1
Class_Balanced,mqtt.hdrflags,0.0,31,3,1
Class_Balanced,mqtt.len,0.0,31,3,1
Class_Balanced,mqtt.msgtype,0.0,31,3,1
Class_Balanced,mqtt.proto_len,0.0,31,3,1
Class_Balanced,mqtt.protoname,0.05606262,19,3,1
Class_Balanced,mqtt.topic,0.025556821,22,3,1
Class_Balanced,mqtt.topic_len,0.0,31,3,1
Class_Balanced,mqtt.ver,0.0,31,3,1
Class_Balanced,tcp.ack,0.8633,2,3,1
Class_Balanced,tcp.ack_raw,0.20965512,13,3,1
Class_Balanced,tcp.checksum,0.09791031,17,3,1
Class_Balanced,tcp.connection.fin,0.021839352,24,3,1
Class_Balanced,tcp.connection.rst,0.116166905,15,3,1
Class_Balanced,tcp.connection.syn,0.10805629,16,3,1
Class_Balanced,tcp.connection.synack,0.012818601,26,3,1
Class_Balanced,tcp.dstport,0.893757,1,3,1
Class_Balanced,tcp.flags,0.20652106,14,3,1
Class_Balanced,tcp.flags.ack,0.0069322735,28,3,1
Class_Balanced,tcp.len,0.69320375,5,3,1
Class_Balanced,tcp.seq,0.30510867,10,3,1
Class_Balanced,tcp.srcport,0.8132666,3,3,1
Class_Balanced,udp.port,0.085775666,18,3,1
Class_Balanced,udp.stream,0.42523944,8,3,1
Class_Balanced,udp.time_delta,0.018847996,25,3,1
Minority_Diagnostic,arp.hw.size,0.012778479,19,3,1
Minority_Diagnostic,arp.opcode,0.06017068,12,3,1
Minority_Diagnostic,dns.qry.name,0.011887567,20,3,1
Minority_Diagnostic,dns.qry.name.len,0.0,24,3,1
Minority_Diagnostic,dns.qry.qu,0.0,24,3,1
Minority_Diagnostic,dns.retransmission,0.0,24,3,1
Minority_Diagnostic,dns.retransmit_request,0.0,24,3,1
Minority_Diagnostic,http.content_length,0.0,24,3,1
Minority_Diagnostic,http.referer,0.0033130196,22,3,1
Minority_Diagnostic,http.request.method,0.19161366,9,3,1
Minority_Diagnostic,http.request.version,0.37266913,7,3,1
Minority_Diagnostic,http.response,0.0,24,3,1
Minority_Diagnostic,icmp.checksum,0.5775206,5,3,1
Minority_Diagnostic,icmp.seq_le,0.42637283,6,3,1
Minority_Diagnostic,icmp.transmit_timestamp,0.06410719,11,3,1
Minority_Diagnostic,mqtt.conack.flags,0.0030897805,23,3,1
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,24,3,1
Minority_Diagnostic,mqtt.conflags,0.0,24,3,1
Minority_Diagnostic,mqtt.hdrflags,0.0,24,3,1
Minority_Diagnostic,mqtt.len,0.0,24,3,1
Minority_Diagnostic,mqtt.msgtype,0.0,24,3,1
Minority_Diagnostic,mqtt.proto_len,0.0,24,3,1
Minority_Diagnostic,mqtt.protoname,0.0,24,3,1
Minority_Diagnostic,mqtt.topic,0.0,24,3,1
Minority_Diagnostic,mqtt.topic_len,0.0,24,3,1
Minority_Diagnostic,mqtt.ver,0.0,24,3,1
Minority_Diagnostic,tcp.ack,0.036183964,13,3,1
Minority_Diagnostic,tcp.ack_raw,0.023733485,16,3,1
Minority_Diagnostic,tcp.checksum,0.01509508,18,3,1
Minority_Diagnostic,tcp.connection.fin,0.0,24,3,1
Minority_Diagnostic,tcp.connection.rst,0.010382314,21,3,1
Minority_Diagnostic,tcp.connection.syn,0.028362397,14,3,1
Minority_Diagnostic,tcp.connection.synack,0.0,24,3,1
Minority_Diagnostic,tcp.dstport,0.7794935,3,3,1
Minority_Diagnostic,tcp.flags,0.31566006,8,3,1
Minority_Diagnostic,tcp.flags.ack,0.0,24,3,1
Minority_Diagnostic,tcp.len,3.5305588,1,3,1
Minority_Diagnostic,tcp.seq,0.024936257,15,3,1
Minority_Diagnostic,tcp.srcport,1.3083469,2,3,1
Minority_Diagnostic,udp.port,0.6428841,4,3,1
Minority_Diagnostic,udp.stream,0.017714586,17,3,1
Minority_Diagnostic,udp.time_delta,0.14135997,10,3,1
Natural_Global,arp.hw.size,0.008457703,25,3,2
Natural_Global,arp.opcode,0.042512126,19,3,2
Natural_Global,dns.qry.name,0.024935875,21,3,2
Natural_Global,dns.qry.name.len,0.0,31,3,2
Natural_Global,dns.qry.qu,0.0,31,3,2
Natural_Global,dns.retransmission,0.0,31,3,2
Natural_Global,dns.retransmit_request,0.0,31,3,2
Natural_Global,http.content_length,0.02343431,22,3,2
Natural_Global,http.referer,1.1043686,1,3,2
Natural_Global,http.request.method,0.74585843,3,3,2
Natural_Global,http.request.version,0.59709203,4,3,2
Natural_Global,http.response,0.0003660748,30,3,2
Natural_Global,icmp.checksum,0.352697,8,3,2
Natural_Global,icmp.seq_le,0.26740867,10,3,2
Natural_Global,icmp.transmit_timestamp,0.00047062256,28,3,2
Natural_Global,mqtt.conack.flags,0.41273123,7,3,2
Natural_Global,mqtt.conflag.cleansess,0.0,31,3,2
Natural_Global,mqtt.conflags,0.0,31,3,2
Natural_Global,mqtt.hdrflags,0.0,31,3,2
Natural_Global,mqtt.len,0.0,31,3,2
Natural_Global,mqtt.msgtype,0.0,31,3,2
Natural_Global,mqtt.proto_len,0.0,31,3,2
Natural_Global,mqtt.protoname,0.07076773,16,3,2
Natural_Global,mqtt.topic,0.026563602,20,3,2
Natural_Global,mqtt.topic_len,0.0,31,3,2
Natural_Global,mqtt.ver,0.0,31,3,2
Natural_Global,tcp.ack,0.4788679,6,3,2
Natural_Global,tcp.ack_raw,0.16215776,12,3,2
Natural_Global,tcp.checksum,0.09976026,15,3,2
Natural_Global,tcp.connection.fin,0.01158574,23,3,2
Natural_Global,tcp.connection.rst,0.058572374,18,3,2
Natural_Global,tcp.connection.syn,0.05890299,17,3,2
Natural_Global,tcp.connection.synack,0.009789742,24,3,2
Natural_Global,tcp.dstport,0.55367696,5,3,2
Natural_Global,tcp.flags,0.20797777,11,3,2
Natural_Global,tcp.flags.ack,0.007963828,26,3,2
Natural_Global,tcp.len,0.14175904,14,3,2
Natural_Global,tcp.seq,0.15344536,13,3,2
Natural_Global,tcp.srcport,0.873908,2,3,2
Natural_Global,udp.port,0.00044669042,29,3,2
Natural_Global,udp.stream,0.2785114,9,3,2
Natural_Global,udp.time_delta,0.0014704327,27,3,2
Class_Balanced,arp.hw.size,0.009506354,29,3,2
Class_Balanced,arp.opcode,0.025280211,24,3,2
Class_Balanced,dns.qry.name,0.03954641,21,3,2
Class_Balanced,dns.qry.name.len,0.0,31,3,2
Class_Balanced,dns.qry.qu,0.0,31,3,2
Class_Balanced,dns.retransmission,0.0,31,3,2
Class_Balanced,dns.retransmit_request,0.0,31,3,2
Class_Balanced,http.content_length,0.0730526,18,3,2
Class_Balanced,http.referer,0.7146397,4,3,2
Class_Balanced,http.request.method,0.39165667,9,3,2
Class_Balanced,http.request.version,0.318641,10,3,2
Class_Balanced,http.response,0.00062245957,30,3,2
Class_Balanced,icmp.checksum,0.24011803,13,3,2
Class_Balanced,icmp.seq_le,0.42070827,6,3,2
Class_Balanced,icmp.transmit_timestamp,0.010198664,27,3,2
Class_Balanced,mqtt.conack.flags,0.41639656,7,3,2
Class_Balanced,mqtt.conflag.cleansess,0.0,31,3,2
Class_Balanced,mqtt.conflags,0.0,31,3,2
Class_Balanced,mqtt.hdrflags,0.0,31,3,2
Class_Balanced,mqtt.len,0.0,31,3,2
Class_Balanced,mqtt.msgtype,0.0,31,3,2
Class_Balanced,mqtt.proto_len,0.0,31,3,2
Class_Balanced,mqtt.protoname,0.065891325,20,3,2
Class_Balanced,mqtt.topic,0.027323337,23,3,2
Class_Balanced,mqtt.topic_len,0.0,31,3,2
Class_Balanced,mqtt.ver,0.0,31,3,2
Class_Balanced,tcp.ack,0.8069207,2,3,2
Class_Balanced,tcp.ack_raw,0.20673881,14,3,2
Class_Balanced,tcp.checksum,0.10568506,17,3,2
Class_Balanced,tcp.connection.fin,0.024769347,25,3,2
Class_Balanced,tcp.connection.rst,0.12751679,15,3,2
Class_Balanced,tcp.connection.syn,0.113518864,16,3,2
Class_Balanced,tcp.connection.synack,0.017792124,26,3,2
Class_Balanced,tcp.dstport,0.7862484,3,3,2
Class_Balanced,tcp.flags,0.24027653,12,3,2
Class_Balanced,tcp.flags.ack,0.009700865,28,3,2
Class_Balanced,tcp.len,0.6837365,5,3,2
Class_Balanced,tcp.seq,0.30263165,11,3,2
Class_Balanced,tcp.srcport,0.9275854,1,3,2
Class_Balanced,udp.port,0.031101855,22,3,2
