classifier,selector,class_name,class_precision_mean,class_recall_mean,class_f1_mean,total_support
Random_Forest,Stable_Minority_Only,Uploading,0.884539781108406,0.8662203286670724,0.8752214797412666,8215.0
Random_Forest,Stable_Minority_Only,Vulnerability_scanner,0.972549508345606,0.9701021784846755,0.9712813628190119,8061.0
Random_Forest,Stable_Minority_Only,XSS,0.8543555860338415,0.899512536756862,0.8758641111177228,8041.0
XGBoost,CS_SHAP_Union,Backdoor,1.0,0.9661602409204025,0.9827866507934855,8156.0
XGBoost,CS_SHAP_Union,DDoS_HTTP,0.9890404819763365,0.9603501949614806,0.9744797537943242,8449.0
XGBoost,CS_SHAP_Union,DDoS_ICMP,0.9964430041339847,0.9936128528341829,0.9950243492338963,11272.0
XGBoost,CS_SHAP_Union,DDoS_TCP,1.0,1.0,1.0,8197.0
XGBoost,CS_SHAP_Union,DDoS_UDP,0.9988789381225255,0.9982755646756182,0.998576925938268,11598.0
XGBoost,CS_SHAP_Union,Fingerprinting,0.9207888559426737,0.8302173913043479,0.8727708956068557,801.0
XGBoost,CS_SHAP_Union,MITM,1.0,1.0,1.0,320.0
XGBoost,CS_SHAP_Union,Normal,1.0,1.0,1.0,19441.0
XGBoost,CS_SHAP_Union,Password,0.9779364382103026,0.8763593641520318,0.9243510229691057,7991.0
XGBoost,CS_SHAP_Union,Port_Scanning,0.9313584312441587,0.9628902874622824,0.9468524320770803,8057.0
XGBoost,CS_SHAP_Union,Ransomware,0.9412004397306241,0.9541189931350115,0.9476103217934266,8740.0
XGBoost,CS_SHAP_Union,SQL_injection,0.9197344884038137,0.9858164176635977,0.9516179486689478,8249.0
XGBoost,CS_SHAP_Union,Uploading,0.9665330906837184,0.9944004869141814,0.9802644448175496,8215.0
XGBoost,CS_SHAP_Union,Vulnerability_scanner,0.9957640606579533,0.9903233498297794,0.9930325955528956,8061.0
XGBoost,CS_SHAP_Union,XSS,0.9624324295650174,0.9970150026746317,0.9794155284232081,8041.0
XGBoost,Class_Balanced_15,Backdoor,1.0,0.9661602409204025,0.9827866507934855,8156.0
XGBoost,Class_Balanced_15,DDoS_HTTP,0.9874003250598589,0.961770313304676,0.9744016699768471,8449.0
XGBoost,Class_Balanced_15,DDoS_ICMP,0.9960881643700352,0.9936128528341829,0.994847657721684,11272.0
XGBoost,Class_Balanced_15,DDoS_TCP,1.0,1.0,1.0,8197.0
XGBoost,Class_Balanced_15,DDoS_UDP,0.9988789381225255,0.9982755646756182,0.998576925938268,11598.0
XGBoost,Class_Balanced_15,Fingerprinting,0.9202557303291098,0.825225155279503,0.8698189155922849,801.0
XGBoost,Class_Balanced_15,MITM,1.0,1.0,1.0,320.0
XGBoost,Class_Balanced_15,Normal,1.0,1.0,1.0,19441.0
XGBoost,Class_Balanced_15,Password,0.9775817653525831,0.8766098335865422,0.9243219909352826,7991.0
XGBoost,Class_Balanced_15,Port_Scanning,1.0,0.8853178288842372,0.9391497291543468,8057.0
XGBoost,Class_Balanced_15,Ransomware,0.8690960594364828,1.0,0.9299508043829366,8740.0
XGBoost,Class_Balanced_15,SQL_injection,0.9194603792621111,0.9852105775768601,0.951191450911194,8249.0
XGBoost,Class_Balanced_15,Uploading,0.9666434412209448,0.9942787583688375,0.9802618134947073,8215.0
XGBoost,Class_Balanced_15,Vulnerability_scanner,0.996510943663934,0.9901992803508712,0.9933406511216823,8061.0
XGBoost,Class_Balanced_15,XSS,0.9628463457059236,0.9951506451582979,0.9787190378950088,8041.0
XGBoost,Full_42,Backdoor,1.0,0.9661602409204025,0.9827866507934855,8156.0
XGBoost,Full_42,DDoS_HTTP,0.9822418471747711,0.9617705235057332,0.9718934977729811,8449.0
XGBoost,Full_42,DDoS_ICMP,0.9979553820781485,0.9948548527672901,0.9964010320619258,11272.0
XGBoost,Full_42,DDoS_TCP,1.0,1.0,1.0,8197.0
XGBoost,Full_42,DDoS_UDP,1.0,1.0,1.0,11598.0
XGBoost,Full_42,Fingerprinting,0.9216724564691313,0.8264673913043478,0.8711380883956015,801.0
XGBoost,Full_42,MITM,1.0,1.0,1.0,320.0
XGBoost,Full_42,Normal,1.0,1.0,1.0,19441.0
XGBoost,Full_42,Password,0.9738742176954627,0.8769849898364199,0.9228810226919159,7991.0
XGBoost,Full_42,Port_Scanning,0.9313584312441587,0.9628902874622824,0.9468524320770803,8057.0
XGBoost,Full_42,Ransomware,0.9412004397306241,0.9541189931350115,0.9476103217934266,8740.0
XGBoost,Full_42,SQL_injection,0.9205256534987761,0.983998676884062,0.9511943124251655,8249.0
XGBoost,Full_42,Uploading,0.9660166786845338,0.9925745587340232,0.9791101098896171,8215.0
XGBoost,Full_42,Vulnerability_scanner,0.9942771889295828,0.9901992034324095,0.9922296356053966,8061.0
XGBoost,Full_42,XSS,0.9648560234257939,0.989926764561283,0.9772275496657044,8041.0
XGBoost,Mutual_Information_19,Backdoor,1.0,0.9661602409204025,0.9827866507934855,8156.0
XGBoost,Mutual_Information_19,DDoS_HTTP,0.9818945438436897,0.9621257632925893,0.9719033277984173,8449.0
XGBoost,Mutual_Information_19,DDoS_ICMP,0.9960895399081895,0.9937015839788147,0.9948923465422691,11272.0
XGBoost,Mutual_Information_19,DDoS_TCP,1.0,1.0,1.0,8197.0
XGBoost,Mutual_Information_19,DDoS_UDP,0.9988789381225255,0.9982755646756182,0.998576925938268,11598.0
XGBoost,Mutual_Information_19,Fingerprinting,0.9217051598125767,0.825225155279503,0.8703857201574736,801.0
XGBoost,Mutual_Information_19,MITM,1.0,1.0,1.0,320.0
XGBoost,Mutual_Information_19,Normal,1.0,1.0,1.0,19441.0
XGBoost,Mutual_Information_19,Password,0.9727780848583244,0.8769849898364199,0.922389959196334,7991.0
XGBoost,Mutual_Information_19,Port_Scanning,1.0,0.8853178288842372,0.9391497291543468,8057.0
XGBoost,Mutual_Information_19,Ransomware,0.8690960594364828,1.0,0.9299508043829366,8740.0
XGBoost,Mutual_Information_19,SQL_injection,0.9199006296867918,0.9825435433779885,0.9501817107847165,8249.0
XGBoost,Mutual_Information_19,Uploading,0.966249825727628,0.992696287279367,0.9792877931896691,8215.0
XGBoost,Mutual_Information_19,Vulnerability_scanner,0.9940324810788649,0.9899509875561312,0.9919812103343961,8061.0
XGBoost,Mutual_Information_19,XSS,0.9654362433995051,0.9898023864518303,0.977464547388762,8041.0
XGBoost,Natural_Global_20,Backdoor,1.0,0.9661602409204025,0.9827866507934855,8156.0
XGBoost,Natural_Global_20,DDoS_HTTP,0.9811931866722376,0.9627175493359399,0.9718622709594935,8449.0
XGBoost,Natural_Global_20,DDoS_ICMP,0.9980440766033534,0.9947661216226585,0.996400637216445,11272.0
XGBoost,Natural_Global_20,DDoS_TCP,1.0,1.0,1.0,8197.0
XGBoost,Natural_Global_20,DDoS_UDP,1.0,1.0,1.0,11598.0
XGBoost,Natural_Global_20,Fingerprinting,0.920533405264319,0.8277251552795031,0.8713043582541982,801.0
XGBoost,Natural_Global_20,MITM,1.0,1.0,1.0,320.0
XGBoost,Natural_Global_20,Normal,1.0,1.0,1.0,19441.0
XGBoost,Natural_Global_20,Password,0.9732068195412946,0.8774854590752511,0.9228580297342137,7991.0
XGBoost,Natural_Global_20,Port_Scanning,0.9313584312441587,0.9628902874622824,0.9468524320770803,8057.0
XGBoost,Natural_Global_20,Ransomware,0.9412004397306241,0.9541189931350115,0.9476103217934266,8740.0
XGBoost,Natural_Global_20,SQL_injection,0.920226815265506,0.9827859676204127,0.9504710728925574,8249.0
XGBoost,Natural_Global_20,Uploading,0.9663682002154603,0.9928180158247109,0.9794085080098978,8215.0
XGBoost,Natural_Global_20,Vulnerability_scanner,0.9945267928547217,0.9901991265139476,0.9923526146814712,8061.0
XGBoost,Natural_Global_20,XSS,0.9655198565468076,0.9888075161792035,0.9770206389563807,8041.0
XGBoost,Random_Forest_Importance_19,Backdoor,1.0,0.9661602409204025,0.9827866507934855,8156.0
XGBoost,Random_Forest_Importance_19,DDoS_HTTP,0.9824930813181172,0.9622442466218939,0.9722563379252392,8449.0
XGBoost,Random_Forest_Importance_19,DDoS_ICMP,0.996087847548792,0.9936128528341829,0.9948475791223647,11272.0
XGBoost,Random_Forest_Importance_19,DDoS_TCP,1.0,1.0,1.0,8197.0
XGBoost,Random_Forest_Importance_19,DDoS_UDP,0.998878789169091,0.9981893577790665,0.9985337016078057,11598.0
XGBoost,Random_Forest_Importance_19,Fingerprinting,0.920339214547654,0.8264751552795031,0.8705827203603047,801.0
XGBoost,Random_Forest_Importance_19,MITM,1.0,1.0,1.0,320.0
XGBoost,Random_Forest_Importance_19,Normal,1.0,1.0,1.0,19441.0
XGBoost,Random_Forest_Importance_19,Password,0.9711769116931388,0.8772351461841372,0.9218052091365774,7991.0
XGBoost,Random_Forest_Importance_19,Port_Scanning,1.0,0.8853178288842372,0.9391497291543468,8057.0
XGBoost,Random_Forest_Importance_19,Ransomware,0.8690960594364828,1.0,0.9299508043829366,8740.0
XGBoost,Random_Forest_Importance_19,SQL_injection,0.9198227727324,0.9814527077935205,0.9496273622187085,8249.0
XGBoost,Random_Forest_Importance_19,Uploading,0.9664680183570091,0.9923311016433353,0.9792227194809229,8215.0
XGBoost,Random_Forest_Importance_19,Vulnerability_scanner,0.9944035232236026,0.9905713349506723,0.9924790103305574,8061.0
XGBoost,Random_Forest_Importance_19,XSS,0.9652016119226632,0.9898025410548253,0.9773442228228022,8041.0
XGBoost,Stable_Balanced_Core,Backdoor,1.0,0.9661602409204025,0.9827866507934855,8156.0
XGBoost,Stable_Balanced_Core,DDoS_HTTP,0.9892781928744185,0.9601135085709481,0.9744728869736958,8449.0
XGBoost,Stable_Balanced_Core,DDoS_ICMP,0.996087847548792,0.9936128528341829,0.9948475791223647,11272.0
XGBoost,Stable_Balanced_Core,DDoS_TCP,1.0,1.0,1.0,8197.0
XGBoost,Stable_Balanced_Core,DDoS_UDP,0.998878789169091,0.9981893577790665,0.9985337016078057,11598.0
XGBoost,Stable_Balanced_Core,Fingerprinting,0.920339214547654,0.8264751552795031,0.8705827203603047,801.0
XGBoost,Stable_Balanced_Core,MITM,1.0,1.0,1.0,320.0
XGBoost,Stable_Balanced_Core,Normal,1.0,1.0,1.0,19441.0
XGBoost,Stable_Balanced_Core,Password,0.9795780441837636,0.8762343642498716,0.9250151344315117,7991.0
XGBoost,Stable_Balanced_Core,Port_Scanning,1.0,0.8853178288842372,0.9391497291543468,8057.0
XGBoost,Stable_Balanced_Core,Ransomware,0.8690960594364828,1.0,0.9299508043829366,8740.0
XGBoost,Stable_Balanced_Core,SQL_injection,0.9190925966603294,0.98702861238216,0.9518401081251611,8249.0
XGBoost,Stable_Balanced_Core,Uploading,0.9668749526141956,0.9942787583688375,0.9803804127665723,8215.0
XGBoost,Stable_Balanced_Core,Vulnerability_scanner,0.995516930497607,0.9903233498297794,0.9929094922272963,8061.0
XGBoost,Stable_Balanced_Core,XSS,0.9623230777773225,0.9971393807840846,0.9794182747359121,8041.0
XGBoost,Stable_Minority_Only,Backdoor,1.0,0.9661602409204025,0.9827866507934855,8156.0
XGBoost,Stable_Minority_Only,DDoS_HTTP,0.8133178366633654,0.8235350913148427,0.8180092649186467,8449.0
XGBoost,Stable_Minority_Only,DDoS_ICMP,0.9980363008278583,0.9909511939355902,0.9944800400753498,11272.0
XGBoost,Stable_Minority_Only,DDoS_TCP,0.9996113989637305,0.9879268292682927,0.9935929648241206,8197.0
XGBoost,Stable_Minority_Only,DDoS_UDP,0.9962163081446874,0.9986203922618252,0.9974166502460481,11598.0
XGBoost,Stable_Minority_Only,Fingerprinting,0.9208033619798325,0.8302173913043479,0.8728245998332673,801.0
XGBoost,Stable_Minority_Only,MITM,1.0,1.0,1.0,320.0
XGBoost,Stable_Minority_Only,Normal,1.0,0.9950105790628205,0.9974989531865377,19441.0
XGBoost,Stable_Minority_Only,Password,0.913876292529365,0.7527115273078214,0.8208072148184555,7991.0
XGBoost,Stable_Minority_Only,Port_Scanning,0.9166465318289134,0.9625178479836978,0.9389246503159339,8057.0
XGBoost,Stable_Minority_Only,Ransomware,0.9336138282513897,0.9541189931350115,0.9437486901379802,8740.0
XGBoost,Stable_Minority_Only,SQL_injection,0.8529999987410106,0.8964707352481762,0.872566139206052,8249.0
XGBoost,Stable_Minority_Only,Uploading,0.9232535161753143,0.8551430310407792,0.887311498461276,8215.0
XGBoost,Stable_Minority_Only,Vulnerability_scanner,0.9719312556662463,0.9713425655999103,0.9715817599885508,8061.0
XGBoost,Stable_Minority_Only,XSS,0.8289561195628196,0.9771172107146061,0.8958206130837454,8041.0
