outer_fold,selector,classifier,feature_count,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,training_seconds,inference_seconds,milliseconds_per_record,serialized_model_bytes,record_type,class_name,class_precision,class_recall,class_f1,class_support
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,Password,0.9349112426035504,0.8898623279098874,0.9118307149727476,1598.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,Port_Scanning,1.0,0.8821339950372209,0.937376400791035,1612.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,Ransomware,1.0,0.8867276887871853,0.939963614311704,1748.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,SQL_injection,0.923481308411215,0.958181818181818,0.9405116002379535,1650.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,Uploading,0.971652593486128,0.9805234327449788,0.9760678582247804,1643.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,Vulnerability_scanner,0.9888129272840274,0.9869727047146402,0.987891959018938,1612.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,XSS,0.9733250620347396,0.9751398384089496,0.9742316050915864,1609.0
1,Stable_Minority_Only,XGBoost,14,0.950871884704196,0.943093302885993,0.950776157234173,0.93939792123083,0.9464878522750476,32.32245845500074,0.8168147349997525,0.0325190992515229,8650321.0,aggregate,,,,,
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,Backdoor,1.0,0.9650521152667076,0.9822152886115444,1631.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,DDoS_HTTP,0.8303416328894035,0.8485207100591716,0.839332748024583,1690.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,DDoS_ICMP,0.9959946595460614,0.9929015084294588,0.9944456787380582,2254.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,DDoS_TCP,1.0,1.0,1.0,1639.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,DDoS_UDP,0.9957026214009456,0.9987068965517242,0.9972024962341296,2320.0
